Training iCaRL with the following settings:
 - Dataset: CIFAR100
 - Selection criterion: Density
 - Number of exemplars per target: 20
 - Number of epochs: 70
 - Starting learning rate: 2
 - Learning rate division: 5
 - Milestones for learning rate adjustment: [49, 63]
 - Size of the batches: 128
 - Weight decay: 1e-05
 - Momentum: 0.9
 - Number of tasks: 20
 - Targets order: [87, 0, 52, 58, 44, 91, 68, 97, 51, 15, 94, 92, 10, 72, 49, 78, 61, 14, 8, 86, 84, 96, 18, 24, 32, 45, 88, 11, 4, 67, 69, 66, 77, 47, 79, 93, 29, 50, 57, 83, 17, 81, 41, 12, 37, 59, 25, 20, 80, 73, 1, 28, 6, 46, 62, 82, 53, 9, 31, 75, 38, 63, 33, 74, 27, 22, 36, 3, 16, 21, 60, 19, 70, 90, 89, 43, 5, 42, 65, 76, 40, 30, 23, 85, 2, 95, 56, 48, 71, 64, 98, 13, 99, 7, 34, 55, 54, 26, 35, 39]
 - Random seed: 42


Task 1:
Current train data length: 2500
Current test data length: 500
Epoch 1: training loss - 1.55015 | validation loss - 0.17963 | accuracy - 0.266
Epoch 2: training loss - 0.33487 | validation loss - 0.12672 | accuracy - 0.466
Epoch 3: training loss - 0.27528 | validation loss - 0.06796 | accuracy - 0.58
Epoch 4: training loss - 0.21858 | validation loss - 0.06413 | accuracy - 0.692
Epoch 5: training loss - 0.19724 | validation loss - 0.0598 | accuracy - 0.698
Epoch 6: training loss - 0.1618 | validation loss - 0.06512 | accuracy - 0.698
Epoch 7: training loss - 0.15011 | validation loss - 0.10919 | accuracy - 0.602
Epoch 8: training loss - 0.13361 | validation loss - 0.03442 | accuracy - 0.834
Epoch 9: training loss - 0.10639 | validation loss - 0.05558 | accuracy - 0.736
Epoch 10: training loss - 0.09544 | validation loss - 0.03079 | accuracy - 0.862
Epoch 11: training loss - 0.09342 | validation loss - 0.03623 | accuracy - 0.844
Epoch 12: training loss - 0.07532 | validation loss - 0.04397 | accuracy - 0.81
Epoch 13: training loss - 0.07316 | validation loss - 0.03649 | accuracy - 0.846
Epoch 14: training loss - 0.06234 | validation loss - 0.05333 | accuracy - 0.774
Epoch 15: training loss - 0.0703 | validation loss - 0.042 | accuracy - 0.826
Epoch 16: training loss - 0.07097 | validation loss - 0.03257 | accuracy - 0.846
Epoch 17: training loss - 0.07725 | validation loss - 0.05032 | accuracy - 0.79
Epoch 18: training loss - 0.05961 | validation loss - 0.03305 | accuracy - 0.846
Epoch 19: training loss - 0.0433 | validation loss - 0.02767 | accuracy - 0.89
Epoch 20: training loss - 0.03179 | validation loss - 0.03624 | accuracy - 0.852
Epoch 21: training loss - 0.02517 | validation loss - 0.0413 | accuracy - 0.846
Epoch 22: training loss - 0.03159 | validation loss - 0.03452 | accuracy - 0.864
Epoch 23: training loss - 0.02345 | validation loss - 0.03195 | accuracy - 0.882
Epoch 24: training loss - 0.02341 | validation loss - 0.04168 | accuracy - 0.838
Epoch 25: training loss - 0.03461 | validation loss - 0.03374 | accuracy - 0.872
Epoch 26: training loss - 0.02295 | validation loss - 0.03131 | accuracy - 0.884
Epoch 27: training loss - 0.01889 | validation loss - 0.03861 | accuracy - 0.864
Epoch 28: training loss - 0.01721 | validation loss - 0.03888 | accuracy - 0.87
Epoch 29: training loss - 0.01105 | validation loss - 0.03466 | accuracy - 0.878
Epoch 30: training loss - 0.01022 | validation loss - 0.03828 | accuracy - 0.848
Epoch 31: training loss - 0.01129 | validation loss - 0.03437 | accuracy - 0.88
Epoch 32: training loss - 0.00653 | validation loss - 0.04127 | accuracy - 0.87
Epoch 33: training loss - 0.00469 | validation loss - 0.04371 | accuracy - 0.868
Epoch 34: training loss - 0.00402 | validation loss - 0.04154 | accuracy - 0.858
Epoch 35: training loss - 0.00197 | validation loss - 0.03034 | accuracy - 0.898
Epoch 36: training loss - 0.00118 | validation loss - 0.0276 | accuracy - 0.902
Epoch 37: training loss - 0.00097 | validation loss - 0.02716 | accuracy - 0.914
Epoch 38: training loss - 0.00098 | validation loss - 0.02592 | accuracy - 0.916
Epoch 39: training loss - 0.00079 | validation loss - 0.02576 | accuracy - 0.914
Epoch 40: training loss - 0.00071 | validation loss - 0.0243 | accuracy - 0.914
Epoch 41: training loss - 0.00093 | validation loss - 0.02907 | accuracy - 0.904
Epoch 42: training loss - 0.00064 | validation loss - 0.02571 | accuracy - 0.908
Epoch 43: training loss - 0.0005 | validation loss - 0.02485 | accuracy - 0.908
Epoch 44: training loss - 0.0005 | validation loss - 0.0246 | accuracy - 0.916
Epoch 45: training loss - 0.00054 | validation loss - 0.02474 | accuracy - 0.92
Epoch 46: training loss - 0.00045 | validation loss - 0.02423 | accuracy - 0.918
Epoch 47: training loss - 0.00048 | validation loss - 0.02423 | accuracy - 0.918
Epoch 48: training loss - 0.00051 | validation loss - 0.02373 | accuracy - 0.924
Epoch 49: training loss - 0.00046 | validation loss - 0.02421 | accuracy - 0.922
Epoch 50: training loss - 0.00093 | validation loss - 0.02469 | accuracy - 0.92
Epoch 51: training loss - 0.00097 | validation loss - 0.0253 | accuracy - 0.918
Epoch 52: training loss - 0.00059 | validation loss - 0.0269 | accuracy - 0.912
Epoch 53: training loss - 0.00044 | validation loss - 0.02637 | accuracy - 0.91
Epoch 54: training loss - 0.0005 | validation loss - 0.02678 | accuracy - 0.908
Epoch 55: training loss - 0.00052 | validation loss - 0.02643 | accuracy - 0.91
Epoch 56: training loss - 0.00038 | validation loss - 0.0258 | accuracy - 0.914
Epoch 57: training loss - 0.00039 | validation loss - 0.02619 | accuracy - 0.912
Epoch 58: training loss - 0.00057 | validation loss - 0.02576 | accuracy - 0.912
Epoch 59: training loss - 0.00036 | validation loss - 0.02539 | accuracy - 0.918
Epoch 60: training loss - 0.00043 | validation loss - 0.02559 | accuracy - 0.914
Epoch 61: training loss - 0.00044 | validation loss - 0.02557 | accuracy - 0.912
Epoch 62: training loss - 0.00048 | validation loss - 0.02547 | accuracy - 0.916
Epoch 63: training loss - 0.00051 | validation loss - 0.02589 | accuracy - 0.914
Epoch 64: training loss - 0.00035 | validation loss - 0.02573 | accuracy - 0.914
Epoch 65: training loss - 0.0005 | validation loss - 0.02554 | accuracy - 0.912
Epoch 66: training loss - 0.00049 | validation loss - 0.02523 | accuracy - 0.916
Epoch 67: training loss - 0.00046 | validation loss - 0.02549 | accuracy - 0.918
Epoch 68: training loss - 0.00051 | validation loss - 0.02597 | accuracy - 0.914
Epoch 69: training loss - 0.00053 | validation loss - 0.02528 | accuracy - 0.918
Epoch 70: training loss - 0.00044 | validation loss - 0.02544 | accuracy - 0.92
Mean-of-exemplars classifier's accuracy: 0.916

Task 2:
Current train data length: 2600
Current test data length: 1000
Epoch 1: training loss - 0.49576 | validation loss - 1.29255 | accuracy - 0.325
Epoch 2: training loss - 0.26435 | validation loss - 0.7404 | accuracy - 0.35
Epoch 3: training loss - 0.1967 | validation loss - 0.67102 | accuracy - 0.409
Epoch 4: training loss - 0.16945 | validation loss - 0.69388 | accuracy - 0.423
Epoch 5: training loss - 0.15349 | validation loss - 0.7049 | accuracy - 0.429
Epoch 6: training loss - 0.14536 | validation loss - 0.67503 | accuracy - 0.434
Epoch 7: training loss - 0.14116 | validation loss - 0.76787 | accuracy - 0.41
Epoch 8: training loss - 0.1337 | validation loss - 0.67808 | accuracy - 0.435
Epoch 9: training loss - 0.12443 | validation loss - 0.695 | accuracy - 0.432
Epoch 10: training loss - 0.12389 | validation loss - 0.6539 | accuracy - 0.434
Epoch 11: training loss - 0.12412 | validation loss - 0.70061 | accuracy - 0.439
Epoch 12: training loss - 0.12086 | validation loss - 0.66541 | accuracy - 0.444
Epoch 13: training loss - 0.11746 | validation loss - 0.74746 | accuracy - 0.429
Epoch 14: training loss - 0.11964 | validation loss - 0.6865 | accuracy - 0.432
Epoch 15: training loss - 0.11547 | validation loss - 0.66427 | accuracy - 0.446
Epoch 16: training loss - 0.11222 | validation loss - 0.6889 | accuracy - 0.437
Epoch 17: training loss - 0.11244 | validation loss - 0.65674 | accuracy - 0.446
Epoch 18: training loss - 0.11138 | validation loss - 0.68752 | accuracy - 0.436
Epoch 19: training loss - 0.11332 | validation loss - 0.68696 | accuracy - 0.443
Epoch 20: training loss - 0.1092 | validation loss - 0.67467 | accuracy - 0.448
Epoch 21: training loss - 0.11083 | validation loss - 0.65661 | accuracy - 0.45
Epoch 22: training loss - 0.11411 | validation loss - 0.67754 | accuracy - 0.446
Epoch 23: training loss - 0.11573 | validation loss - 0.67907 | accuracy - 0.44
Epoch 24: training loss - 0.11288 | validation loss - 0.68396 | accuracy - 0.434
Epoch 25: training loss - 0.1131 | validation loss - 0.65421 | accuracy - 0.444
Epoch 26: training loss - 0.11135 | validation loss - 0.66793 | accuracy - 0.445
Epoch 27: training loss - 0.11062 | validation loss - 0.64347 | accuracy - 0.447
Epoch 28: training loss - 0.10908 | validation loss - 0.66593 | accuracy - 0.436
Epoch 29: training loss - 0.10786 | validation loss - 0.67365 | accuracy - 0.435
Epoch 30: training loss - 0.10989 | validation loss - 0.64868 | accuracy - 0.448
Epoch 31: training loss - 0.11211 | validation loss - 0.67054 | accuracy - 0.438
Epoch 32: training loss - 0.1072 | validation loss - 0.63783 | accuracy - 0.44
Epoch 33: training loss - 0.10863 | validation loss - 0.62496 | accuracy - 0.448
Epoch 34: training loss - 0.10834 | validation loss - 0.62893 | accuracy - 0.447
Epoch 35: training loss - 0.10682 | validation loss - 0.63419 | accuracy - 0.449
Epoch 36: training loss - 0.1047 | validation loss - 0.65163 | accuracy - 0.446
Epoch 37: training loss - 0.10552 | validation loss - 0.62223 | accuracy - 0.447
Epoch 38: training loss - 0.10599 | validation loss - 0.64843 | accuracy - 0.443
Epoch 39: training loss - 0.10749 | validation loss - 0.63774 | accuracy - 0.436
Epoch 40: training loss - 0.10944 | validation loss - 0.63744 | accuracy - 0.444
Epoch 41: training loss - 0.10875 | validation loss - 0.64157 | accuracy - 0.437
Epoch 42: training loss - 0.10943 | validation loss - 0.6183 | accuracy - 0.443
Epoch 43: training loss - 0.1139 | validation loss - 0.59737 | accuracy - 0.439
Epoch 44: training loss - 0.11487 | validation loss - 0.62121 | accuracy - 0.436
Epoch 45: training loss - 0.1164 | validation loss - 0.61486 | accuracy - 0.442
Epoch 46: training loss - 0.11143 | validation loss - 0.59499 | accuracy - 0.449
Epoch 47: training loss - 0.1122 | validation loss - 0.58911 | accuracy - 0.442
Epoch 48: training loss - 0.10979 | validation loss - 0.58561 | accuracy - 0.445
Epoch 49: training loss - 0.11253 | validation loss - 0.61403 | accuracy - 0.443
Epoch 50: training loss - 0.10673 | validation loss - 0.62538 | accuracy - 0.448
Epoch 51: training loss - 0.10401 | validation loss - 0.60508 | accuracy - 0.451
Epoch 52: training loss - 0.10177 | validation loss - 0.6167 | accuracy - 0.447
Epoch 53: training loss - 0.10278 | validation loss - 0.60142 | accuracy - 0.45
Epoch 54: training loss - 0.10356 | validation loss - 0.61232 | accuracy - 0.449
Epoch 55: training loss - 0.10204 | validation loss - 0.61037 | accuracy - 0.45
Epoch 56: training loss - 0.10175 | validation loss - 0.61145 | accuracy - 0.448
Epoch 57: training loss - 0.10263 | validation loss - 0.6087 | accuracy - 0.447
Epoch 58: training loss - 0.10147 | validation loss - 0.60606 | accuracy - 0.45
Epoch 59: training loss - 0.10173 | validation loss - 0.61099 | accuracy - 0.448
Epoch 60: training loss - 0.10154 | validation loss - 0.60914 | accuracy - 0.448
Epoch 61: training loss - 0.1015 | validation loss - 0.61029 | accuracy - 0.447
Epoch 62: training loss - 0.10158 | validation loss - 0.60765 | accuracy - 0.448
Epoch 63: training loss - 0.09993 | validation loss - 0.60771 | accuracy - 0.452
Epoch 64: training loss - 0.10052 | validation loss - 0.60965 | accuracy - 0.448
Epoch 65: training loss - 0.10053 | validation loss - 0.60943 | accuracy - 0.449
Epoch 66: training loss - 0.10189 | validation loss - 0.6133 | accuracy - 0.448
Epoch 67: training loss - 0.10166 | validation loss - 0.61238 | accuracy - 0.449
Epoch 68: training loss - 0.10135 | validation loss - 0.60852 | accuracy - 0.446
Epoch 69: training loss - 0.1009 | validation loss - 0.60913 | accuracy - 0.447
Epoch 70: training loss - 0.10118 | validation loss - 0.61062 | accuracy - 0.448
Mean-of-exemplars classifier's accuracy: 0.504

Task 3:
Current train data length: 2700
Current test data length: 1500
Epoch 1: training loss - 0.22383 | validation loss - 1.12182 | accuracy - 0.28133
Epoch 2: training loss - 0.20419 | validation loss - 1.04682 | accuracy - 0.28667
Epoch 3: training loss - 0.20121 | validation loss - 1.10414 | accuracy - 0.28
Epoch 4: training loss - 0.19656 | validation loss - 1.07595 | accuracy - 0.28733
Epoch 5: training loss - 0.18635 | validation loss - 1.07293 | accuracy - 0.29133
Epoch 6: training loss - 0.18091 | validation loss - 1.03895 | accuracy - 0.29533
Epoch 7: training loss - 0.17471 | validation loss - 1.0558 | accuracy - 0.28933
Epoch 8: training loss - 0.17365 | validation loss - 1.05027 | accuracy - 0.294
Epoch 9: training loss - 0.17902 | validation loss - 1.04405 | accuracy - 0.292
Epoch 10: training loss - 0.17334 | validation loss - 1.01248 | accuracy - 0.29667
Epoch 11: training loss - 0.17631 | validation loss - 1.04791 | accuracy - 0.29133
Epoch 12: training loss - 0.17504 | validation loss - 1.03696 | accuracy - 0.29667
Epoch 13: training loss - 0.17417 | validation loss - 1.0677 | accuracy - 0.29467
Epoch 14: training loss - 0.1768 | validation loss - 1.03615 | accuracy - 0.29467
Epoch 15: training loss - 0.18636 | validation loss - 1.05573 | accuracy - 0.28867
Epoch 16: training loss - 0.18082 | validation loss - 1.04027 | accuracy - 0.29267
Epoch 17: training loss - 0.17871 | validation loss - 1.04281 | accuracy - 0.288
Epoch 18: training loss - 0.17485 | validation loss - 1.05336 | accuracy - 0.286
Epoch 19: training loss - 0.17582 | validation loss - 1.03091 | accuracy - 0.29533
Epoch 20: training loss - 0.18011 | validation loss - 1.02577 | accuracy - 0.28933
Epoch 21: training loss - 0.18029 | validation loss - 1.05368 | accuracy - 0.28667
Epoch 22: training loss - 0.17504 | validation loss - 1.05871 | accuracy - 0.28533
Epoch 23: training loss - 0.17105 | validation loss - 1.02792 | accuracy - 0.294
