Training iCaRL with the following settings:
 - Dataset: CIFAR100
 - Selection criterion: K-Means
 - Number of exemplars per target: 20
 - Number of epochs: 70
 - Starting learning rate: 2
 - Learning rate division: 5
 - Milestones for learning rate adjustment: [49, 63]
 - Size of the batches: 128
 - Weight decay: 1e-05
 - Momentum: 0.9
 - Number of tasks: 20
 - Targets order: [87, 0, 52, 58, 44, 91, 68, 97, 51, 15, 94, 92, 10, 72, 49, 78, 61, 14, 8, 86, 84, 96, 18, 24, 32, 45, 88, 11, 4, 67, 69, 66, 77, 47, 79, 93, 29, 50, 57, 83, 17, 81, 41, 12, 37, 59, 25, 20, 80, 73, 1, 28, 6, 46, 62, 82, 53, 9, 31, 75, 38, 63, 33, 74, 27, 22, 36, 3, 16, 21, 60, 19, 70, 90, 89, 43, 5, 42, 65, 76, 40, 30, 23, 85, 2, 95, 56, 48, 71, 64, 98, 13, 99, 7, 34, 55, 54, 26, 35, 39]
 - Random seed: 42


Task 1:
Current train data length: 2500
Current test data length: 500
Epoch 1: training loss - 1.55015 | validation loss - 0.17963 | accuracy - 0.266
Epoch 2: training loss - 0.33487 | validation loss - 0.12672 | accuracy - 0.466
Epoch 3: training loss - 0.27528 | validation loss - 0.06796 | accuracy - 0.58
Epoch 4: training loss - 0.21858 | validation loss - 0.06413 | accuracy - 0.692
Epoch 5: training loss - 0.19724 | validation loss - 0.0598 | accuracy - 0.698
Epoch 6: training loss - 0.1618 | validation loss - 0.06512 | accuracy - 0.698
Epoch 7: training loss - 0.15011 | validation loss - 0.10919 | accuracy - 0.602
Epoch 8: training loss - 0.13361 | validation loss - 0.03442 | accuracy - 0.834
Epoch 9: training loss - 0.10639 | validation loss - 0.05558 | accuracy - 0.736
Epoch 10: training loss - 0.09544 | validation loss - 0.03079 | accuracy - 0.862
Epoch 11: training loss - 0.09342 | validation loss - 0.03623 | accuracy - 0.844
Epoch 12: training loss - 0.07532 | validation loss - 0.04397 | accuracy - 0.81
Epoch 13: training loss - 0.07316 | validation loss - 0.03649 | accuracy - 0.846
Epoch 14: training loss - 0.06234 | validation loss - 0.05333 | accuracy - 0.774
Epoch 15: training loss - 0.0703 | validation loss - 0.042 | accuracy - 0.826
Epoch 16: training loss - 0.07097 | validation loss - 0.03257 | accuracy - 0.846
Epoch 17: training loss - 0.07725 | validation loss - 0.05032 | accuracy - 0.79
Epoch 18: training loss - 0.05961 | validation loss - 0.03305 | accuracy - 0.846
Epoch 19: training loss - 0.0433 | validation loss - 0.02767 | accuracy - 0.89
Epoch 20: training loss - 0.03179 | validation loss - 0.03624 | accuracy - 0.852
Epoch 21: training loss - 0.02517 | validation loss - 0.0413 | accuracy - 0.846
Epoch 22: training loss - 0.03159 | validation loss - 0.03452 | accuracy - 0.864
Epoch 23: training loss - 0.02345 | validation loss - 0.03195 | accuracy - 0.882
Epoch 24: training loss - 0.02341 | validation loss - 0.04168 | accuracy - 0.838
Epoch 25: training loss - 0.03461 | validation loss - 0.03374 | accuracy - 0.872
Epoch 26: training loss - 0.02295 | validation loss - 0.03131 | accuracy - 0.884
Epoch 27: training loss - 0.01889 | validation loss - 0.03861 | accuracy - 0.864
Epoch 28: training loss - 0.01721 | validation loss - 0.03888 | accuracy - 0.87
Epoch 29: training loss - 0.01105 | validation loss - 0.03466 | accuracy - 0.878
Epoch 30: training loss - 0.01022 | validation loss - 0.03828 | accuracy - 0.848
Epoch 31: training loss - 0.01129 | validation loss - 0.03437 | accuracy - 0.88
Epoch 32: training loss - 0.00653 | validation loss - 0.04127 | accuracy - 0.87
Epoch 33: training loss - 0.00469 | validation loss - 0.04371 | accuracy - 0.868
Epoch 34: training loss - 0.00402 | validation loss - 0.04154 | accuracy - 0.858
Epoch 35: training loss - 0.00197 | validation loss - 0.03034 | accuracy - 0.898
Epoch 36: training loss - 0.00118 | validation loss - 0.0276 | accuracy - 0.902
Epoch 37: training loss - 0.00097 | validation loss - 0.02716 | accuracy - 0.914
Epoch 38: training loss - 0.00098 | validation loss - 0.02592 | accuracy - 0.916
Epoch 39: training loss - 0.00079 | validation loss - 0.02576 | accuracy - 0.914
Epoch 40: training loss - 0.00071 | validation loss - 0.0243 | accuracy - 0.914
Epoch 41: training loss - 0.00093 | validation loss - 0.02907 | accuracy - 0.904
Epoch 42: training loss - 0.00064 | validation loss - 0.02571 | accuracy - 0.908
Epoch 43: training loss - 0.0005 | validation loss - 0.02485 | accuracy - 0.908
Epoch 44: training loss - 0.0005 | validation loss - 0.0246 | accuracy - 0.916
Epoch 45: training loss - 0.00054 | validation loss - 0.02474 | accuracy - 0.92
Epoch 46: training loss - 0.00045 | validation loss - 0.02423 | accuracy - 0.918
Epoch 47: training loss - 0.00048 | validation loss - 0.02423 | accuracy - 0.918
Epoch 48: training loss - 0.00051 | validation loss - 0.02373 | accuracy - 0.924
Epoch 49: training loss - 0.00046 | validation loss - 0.02421 | accuracy - 0.922
Epoch 50: training loss - 0.00093 | validation loss - 0.02469 | accuracy - 0.92
Epoch 51: training loss - 0.00097 | validation loss - 0.0253 | accuracy - 0.918
Epoch 52: training loss - 0.00059 | validation loss - 0.0269 | accuracy - 0.912
Epoch 53: training loss - 0.00044 | validation loss - 0.02637 | accuracy - 0.91
Epoch 54: training loss - 0.0005 | validation loss - 0.02678 | accuracy - 0.908
Epoch 55: training loss - 0.00052 | validation loss - 0.02643 | accuracy - 0.91
Epoch 56: training loss - 0.00038 | validation loss - 0.0258 | accuracy - 0.914
Epoch 57: training loss - 0.00039 | validation loss - 0.02619 | accuracy - 0.912
Epoch 58: training loss - 0.00057 | validation loss - 0.02576 | accuracy - 0.912
Epoch 59: training loss - 0.00036 | validation loss - 0.02539 | accuracy - 0.918
Epoch 60: training loss - 0.00043 | validation loss - 0.02559 | accuracy - 0.914
Epoch 61: training loss - 0.00044 | validation loss - 0.02557 | accuracy - 0.912
Epoch 62: training loss - 0.00048 | validation loss - 0.02547 | accuracy - 0.916
Epoch 63: training loss - 0.00051 | validation loss - 0.02589 | accuracy - 0.914
Epoch 64: training loss - 0.00035 | validation loss - 0.02573 | accuracy - 0.914
Epoch 65: training loss - 0.0005 | validation loss - 0.02554 | accuracy - 0.912
Epoch 66: training loss - 0.00049 | validation loss - 0.02523 | accuracy - 0.916
Epoch 67: training loss - 0.00046 | validation loss - 0.02549 | accuracy - 0.918
Epoch 68: training loss - 0.00051 | validation loss - 0.02597 | accuracy - 0.914
Epoch 69: training loss - 0.00053 | validation loss - 0.02528 | accuracy - 0.918
Epoch 70: training loss - 0.00044 | validation loss - 0.02544 | accuracy - 0.92
Mean-of-exemplars classifier's accuracy: 0.916

Task 2:
Current train data length: 2600
Current test data length: 1000
Epoch 1: training loss - 0.49561 | validation loss - 1.47176 | accuracy - 0.306
Epoch 2: training loss - 0.25516 | validation loss - 0.77169 | accuracy - 0.36
Epoch 3: training loss - 0.19726 | validation loss - 0.67268 | accuracy - 0.409
Epoch 4: training loss - 0.1656 | validation loss - 0.73481 | accuracy - 0.413
Epoch 5: training loss - 0.14932 | validation loss - 0.67991 | accuracy - 0.431
Epoch 6: training loss - 0.14379 | validation loss - 0.69292 | accuracy - 0.431
Epoch 7: training loss - 0.14062 | validation loss - 0.75658 | accuracy - 0.42
Epoch 8: training loss - 0.13492 | validation loss - 0.70196 | accuracy - 0.441
Epoch 9: training loss - 0.1237 | validation loss - 0.6873 | accuracy - 0.433
Epoch 10: training loss - 0.12508 | validation loss - 0.66248 | accuracy - 0.434
Epoch 11: training loss - 0.12424 | validation loss - 0.69047 | accuracy - 0.44
Epoch 12: training loss - 0.11875 | validation loss - 0.6901 | accuracy - 0.442
Epoch 13: training loss - 0.11823 | validation loss - 0.72931 | accuracy - 0.439
Epoch 14: training loss - 0.12143 | validation loss - 0.6489 | accuracy - 0.44
Epoch 15: training loss - 0.11634 | validation loss - 0.66705 | accuracy - 0.449
Epoch 16: training loss - 0.11324 | validation loss - 0.68355 | accuracy - 0.433
Epoch 17: training loss - 0.11221 | validation loss - 0.6846 | accuracy - 0.442
Epoch 18: training loss - 0.11146 | validation loss - 0.70276 | accuracy - 0.432
Epoch 19: training loss - 0.11553 | validation loss - 0.69367 | accuracy - 0.435
Epoch 20: training loss - 0.10949 | validation loss - 0.69463 | accuracy - 0.439
Epoch 21: training loss - 0.11042 | validation loss - 0.64828 | accuracy - 0.449
Epoch 22: training loss - 0.11401 | validation loss - 0.66327 | accuracy - 0.448
Epoch 23: training loss - 0.11545 | validation loss - 0.662 | accuracy - 0.442
Epoch 24: training loss - 0.11173 | validation loss - 0.67032 | accuracy - 0.439
Epoch 25: training loss - 0.11117 | validation loss - 0.67708 | accuracy - 0.44
Epoch 26: training loss - 0.11143 | validation loss - 0.64747 | accuracy - 0.446
Epoch 27: training loss - 0.11147 | validation loss - 0.65706 | accuracy - 0.44
Epoch 28: training loss - 0.11005 | validation loss - 0.66287 | accuracy - 0.436
Epoch 29: training loss - 0.1089 | validation loss - 0.66476 | accuracy - 0.441
Epoch 30: training loss - 0.10979 | validation loss - 0.64769 | accuracy - 0.442
Epoch 31: training loss - 0.11218 | validation loss - 0.66438 | accuracy - 0.437
Epoch 32: training loss - 0.10859 | validation loss - 0.65054 | accuracy - 0.43
Epoch 33: training loss - 0.10917 | validation loss - 0.62196 | accuracy - 0.444
Epoch 34: training loss - 0.10969 | validation loss - 0.64355 | accuracy - 0.444
Epoch 35: training loss - 0.10719 | validation loss - 0.62687 | accuracy - 0.446
Epoch 36: training loss - 0.10419 | validation loss - 0.64339 | accuracy - 0.445
Epoch 37: training loss - 0.10481 | validation loss - 0.62453 | accuracy - 0.442
Epoch 38: training loss - 0.10578 | validation loss - 0.64276 | accuracy - 0.446
Epoch 39: training loss - 0.10705 | validation loss - 0.64575 | accuracy - 0.433
Epoch 40: training loss - 0.10925 | validation loss - 0.62858 | accuracy - 0.449
Epoch 41: training loss - 0.109 | validation loss - 0.64149 | accuracy - 0.434
Epoch 42: training loss - 0.10894 | validation loss - 0.60774 | accuracy - 0.445
Epoch 43: training loss - 0.11121 | validation loss - 0.59682 | accuracy - 0.446
Epoch 44: training loss - 0.11298 | validation loss - 0.62123 | accuracy - 0.439
Epoch 45: training loss - 0.11483 | validation loss - 0.60787 | accuracy - 0.445
Epoch 46: training loss - 0.1101 | validation loss - 0.6012 | accuracy - 0.447
Epoch 47: training loss - 0.11212 | validation loss - 0.5859 | accuracy - 0.445
Epoch 48: training loss - 0.11176 | validation loss - 0.58483 | accuracy - 0.453
Epoch 49: training loss - 0.11345 | validation loss - 0.60972 | accuracy - 0.446
Epoch 50: training loss - 0.10689 | validation loss - 0.62558 | accuracy - 0.445
Epoch 51: training loss - 0.104 | validation loss - 0.60613 | accuracy - 0.448
Epoch 52: training loss - 0.10228 | validation loss - 0.61575 | accuracy - 0.448
Epoch 53: training loss - 0.10313 | validation loss - 0.60347 | accuracy - 0.45
Epoch 54: training loss - 0.10398 | validation loss - 0.61512 | accuracy - 0.448
Epoch 55: training loss - 0.1025 | validation loss - 0.6096 | accuracy - 0.447
Epoch 56: training loss - 0.10186 | validation loss - 0.6121 | accuracy - 0.447
Epoch 57: training loss - 0.10268 | validation loss - 0.60889 | accuracy - 0.449
Epoch 58: training loss - 0.10167 | validation loss - 0.60694 | accuracy - 0.449
Epoch 59: training loss - 0.10203 | validation loss - 0.6102 | accuracy - 0.448
Epoch 60: training loss - 0.10165 | validation loss - 0.61109 | accuracy - 0.448
Epoch 61: training loss - 0.1016 | validation loss - 0.61062 | accuracy - 0.446
Epoch 62: training loss - 0.10145 | validation loss - 0.60863 | accuracy - 0.446
Epoch 63: training loss - 0.10007 | validation loss - 0.60788 | accuracy - 0.45
Epoch 64: training loss - 0.10065 | validation loss - 0.60925 | accuracy - 0.448
Epoch 65: training loss - 0.10096 | validation loss - 0.60827 | accuracy - 0.446
Epoch 66: training loss - 0.10223 | validation loss - 0.61286 | accuracy - 0.446
Epoch 67: training loss - 0.10178 | validation loss - 0.61288 | accuracy - 0.448
Epoch 68: training loss - 0.10144 | validation loss - 0.60767 | accuracy - 0.447
Epoch 69: training loss - 0.10124 | validation loss - 0.60953 | accuracy - 0.448
Epoch 70: training loss - 0.10144 | validation loss - 0.60977 | accuracy - 0.447
Mean-of-exemplars classifier's accuracy: 0.502

Task 3:
Current train data length: 2700
Current test data length: 1500
Epoch 1: training loss - 0.23777 | validation loss - 1.14583 | accuracy - 0.27733
Epoch 2: training loss - 0.2165 | validation loss - 1.11022 | accuracy - 0.27867
Epoch 3: training loss - 0.2063 | validation loss - 1.08641 | accuracy - 0.26933
Epoch 4: training loss - 0.19333 | validation loss - 1.01611 | accuracy - 0.29267
Epoch 5: training loss - 0.1863 | validation loss - 1.04398 | accuracy - 0.292
Epoch 6: training loss - 0.18238 | validation loss - 1.03011 | accuracy - 0.29333
Epoch 7: training loss - 0.17687 | validation loss - 1.04106 | accuracy - 0.29
Epoch 8: training loss - 0.17755 | validation loss - 1.05133 | accuracy - 0.29267
Epoch 9: training loss - 0.17965 | validation loss - 1.04644 | accuracy - 0.288
Epoch 10: training loss - 0.17486 | validation loss - 1.00431 | accuracy - 0.294
Epoch 11: training loss - 0.18457 | validation loss - 1.04445 | accuracy - 0.29
Epoch 12: training loss - 0.17543 | validation loss - 1.02241 | accuracy - 0.29333
Epoch 13: training loss - 0.17608 | validation loss - 1.06645 | accuracy - 0.29333
Epoch 14: training loss - 0.17832 | validation loss - 1.03699 | accuracy - 0.29467
Epoch 15: training loss - 0.17919 | validation loss - 1.02766 | accuracy - 0.29067
Epoch 16: training loss - 0.17637 | validation loss - 1.0789 | accuracy - 0.28867
Epoch 17: training loss - 0.18147 | validation loss - 1.0382 | accuracy - 0.29267
Epoch 18: training loss - 0.17854 | validation loss - 1.05533 | accuracy - 0.29
Epoch 19: training loss - 0.18032 | validation loss - 1.03387 | accuracy - 0.29467
Epoch 20: training loss - 0.17918 | validation loss - 1.0156 | accuracy - 0.294
Epoch 21: training loss - 0.17751 | validation loss - 1.03088 | accuracy - 0.29133
Epoch 22: training loss - 0.17431 | validation loss - 1.05511 | accuracy - 0.28667
Epoch 23: training loss - 0.16944 | validation loss - 1.03192 | accuracy - 0.298
